62032;Angres;50.4094;2.751
62071;Bailleul-lès-Pernes;50.5086;2.3809
62103;Béhagnies;50.1424;2.8269
62142;Blingel;50.4043;2.1508
62147;Boiry-Sainte-Rictrude;50.2005;2.7449
62250;Courrières;50.4532;2.9461
62435;Herlincourt;50.3448;2.2911
62545;Maninghem;50.548;1.94
62681;Quiestède;50.6793;2.3286
62861;Vimy;50.3774;2.8116
62883;Wavrans-sur-Ternoise;50.4098;2.2855
62896;Wirwignes;50.6843;1.768
63090;Chaptuzat;46.0304;3.1702
63093;Charbonnières-les-Vieilles;45.9913;3.0088
63115;Combrailles;45.8408;2.6413
63149;Entraigues;45.8844;3.2626
63201;Luzillat;45.9592;3.3846
63208;Marcillat;46.0781;3.0334
63267;Palladuc;45.9069;3.6405
63302;Roche-Blanche;45.7134;3.1379
63330;Saint-Cirgues-sur-Couze;45.5471;3.1433
63343;Saint-Flour;45.711;3.5106
63387;Saint-Priest-Bramefant;46.0282;3.4401
64019;Amorots-Succos;43.3635;-1.1232
64049;Aroue-Ithorots-Olhaïby;43.3081;-0.9291
64085;Aydius;42.998;-0.5186
64128;Bilhères;43.0657;-0.4835
64222;Etchebar;43.0668;-0.9043
64257;Haut-de-Bosdarros;43.1686;-0.328
64369;Maspie-Lalonquère-Juillacq;43.4245;-0.1484
64411;Musculdy;43.1873;-0.9952
64454;Pontiacq-Viellepinte;43.3631;-0.0575
64466;Rivehaute;43.3429;-0.8606
64540;Urcuit;43.4847;-1.351
65067;Barry;43.1382;0.0187
65209;Grézian;42.8719;0.3524
65231;Izaux;43.0572;0.3765
65241;Laborde;43.0348;0.2945
65260;Lapeyre;43.3247;0.3292
65306;Mauvezin;43.1216;0.2816
65357;Peyraube;43.2032;0.2551
65399;Saligos;42.8981;-0.0101
65447;Tournay;43.1855;0.247
66115;Montesquieu-des-Albères;42.5183;2.8729
66168;Saint-André;42.5518;2.9797
66222;Vernet-les-Bains;42.5385;2.4157
67105;Drulingen;48.8676;7.1954
67115;Ebersheim;48.3033;7.4998
67172;Griesheim-près-Molsheim;48.5023;7.531
67192;Herbsheim;48.3503;7.6374
67195;Hessenheim;48.2052;7.5523
67233;Kertzfeld;48.3839;7.5552
67241;Kirrberg;48.8293;7.0642
67401;Rimsdorf;48.9283;7.1183
68006;Bernwiller;47.6972;7.1846
68098;Friesen;47.5612;7.1504
68116;Gundolsheim;47.928;7.298
68128;Heimersdorf;47.5631;7.2379
68135;Hésingue;47.5799;7.5166
68161;Katzenthal;48.1059;7.2824
68198;Magstatt-le-Haut;47.6257;7.3945
68207;Michelbach-le-Bas;47.5934;7.4649
68247;Oderen;47.9282;6.9933
68336;Traubach-le-Bas;47.6551;7.0926
69145;Odenas;46.0935;4.6466
70078;Bougey;47.7835;5.8625
70102;Brussey;47.3074;5.808
70144;Chauvirey-le-Vieil;47.7801;5.7589
70258;Froideconche;47.8344;6.4189
70296;Larians-et-Munans;47.424;6.2296
70527;Vaux-le-Moncelot;47.4763;5.9057
70531;Velleclaire;47.4272;5.8731
70532;Vellefaux;47.5534;6.1391
71096;Chapelle-sous-Uchon;46.8346;4.2436
71129;Chissey-en-Morvan;47.1216;4.2151
71162;Curgy;46.9888;4.3838
71202;Fontaines;46.8519;4.7812
71225;Granges;46.737;4.7531
71329;Navilly;46.9287;5.1449
71361;Prizy;46.3517;4.218
72017;Auvers-sous-Montfaucon;48.0009;-0.0749
72057;Champrond;48.0833;0.7463
72094;Coudrecieux;47.9858;0.6259
72179;Malicorne-sur-Sarthe;47.8114;-0.0872
72200;Moncé-en-Belin;47.8986;0.1962
72216;Neuvillalais;48.1539;-0.007
72247;Pruillé-le-Chétif;47.993;0.1061
72304;Sainte-Osmane;47.8727;0.6097
72334;Sillé-le-Guillaume;48.1863;-0.133
72337;Sougé-le-Ganelon;48.3147;-0.0444
73075;Chapelle-Blanche;45.4492;6.0724
73166;Montendry;45.5222;6.2402
73323;Villaroger;45.5562;6.8706
74037;Boëge;46.219;6.3849
74136;Grand-Bornand;45.9561;6.4762
74157;Lyaud;46.3334;6.5206
74190;Morillon;46.0635;6.6727
74203;Novel;46.3617;6.7637
74235;Saint-Germain-sur-Rhône;46.0701;5.8255
76085;Bertreville-Saint-Ouen;49.8125;1.0437
76103;Bonsecours;49.4262;1.127
76193;Crique;49.6923;1.2038
76364;Hodeng-Hodenger;49.5361;1.5888
76378;Jumièges;49.4266;0.8317
76393;Longmesnil;49.6243;1.6127
76396;Longuerue;49.5469;1.2885
76440;Molagnies;49.523;1.7256
76461;Neufbosc;49.6464;1.3608
76493;Paluel;49.8442;0.6307
76567;Sainte-Beuve-en-Rivière;49.7594;1.5283
76604;Saint-Mards;49.7607;1.0146
76757;Yvecrique;49.6883;0.8076
77172;Esmans;48.3427;2.9699
77175;Évry-Grégy-sur-Yerre;48.6534;2.639
77186;Fontainebleau;48.4065;2.6811
77335;Chauconin-Neufmontiers;48.9721;2.8319
78003;Ablis;48.5275;1.8519
78160;Chevreuse;48.7075;2.0373
78551;Saint-Germain-en-Laye;48.9412;2.0992
79002;Adilly;46.7011;-0.3148
79060;Caunay;46.2015;0.0894
79105;Coutières;46.4993;-0.107
79116;Faye-l'Abbesse;46.8342;-0.3438
79269;Saint-Maixent-de-Beugné;46.5152;-0.6144
79307;Sauzé-Vaussais;46.1226;0.1103
80038;Auchonvillers;50.0824;2.6332
80067;Beaufort-en-Santerre;49.7821;2.6632
80153;Bus-lès-Artois;50.1039;2.5404
80156;Bussy-lès-Daours;49.9121;2.4133
80229;Crouy-Saint-Pierre;49.9596;2.0932
80258;Driencourt;49.9574;3.0053
80278;Erches;49.7245;2.6722
80399;Guignemicourt;49.8713;2.1673
80503;Maizicourt;50.196;2.1267
80587;Neslette;49.928;1.6643
80600;Noyelles-sur-Mer;50.1871;1.721
80619;Pernois;50.061;2.1858
80685;Roye;49.6943;2.7888
80789;Vermandovillers;49.8453;2.7836
81054;Cambounet-sur-le-Sor;43.5771;2.1209
81142;Lempaut;43.5255;2.0676
81215;Puybegon;43.7808;1.8964
81243;Saint-Beauzile;44.0263;1.8171
81287;Sieurac;43.8092;2.0878
82030;Castelferrus;44.0041;1.0911
82045;Cordes-Tolosannes;43.9761;1.136
82092;Lapenche;44.2241;1.5726
82158;Saint-Cirice;44.0615;0.839
84127;Sérignan-du-Comtat;44.1943;4.8478
85046;Chaize-le-Vicomte;46.6728;-1.2908
85144;Mesnard-la-Barotière;46.8519;-1.1091
85161;Nieul-le-Dolent;46.5671;-1.5153
85187;Réaumur;46.7144;-0.816
85223;Sainte-Hermine;46.5566;-1.0726
86091;Curzay-sur-Vonne;46.4909;0.0413
86130;Leugny;46.8964;0.694
86143;Mairé;46.8578;0.7153
86174;Naintré;46.7721;0.4947
87028;Bussière-Poitevine;46.2417;0.9047
87067;Folles;46.1248;1.4553
88049;Belmont-lès-Darney;48.0861;6.0143
88056;Bettoncourt;48.3418;6.1662
88104;Circourt-sur-Mouzon;48.3056;5.7024
88145;Domfaing;48.2411;6.7513
88150;Dommartin-sur-Vraine;48.3419;5.9135
88319;Moyenmoutier;48.3849;6.9174
88334;Oëlleville;48.3352;6.0199
88403;Rozerotte;48.2385;6.0853
88419;Saint-Jean-d'Ormont;48.3293;6.9881
88428;Saint-Michel-sur-Meurthe;48.3122;6.8756
88460;Soulosse-sous-Saint-Élophe;48.4142;5.7391
88491;Vallois;48.157;6.1208
89132;Cry;47.7037;4.2281
89387;Sens;48.1958;3.2984
89417;Tissey;47.8592;3.8987
89461;Villeneuve-l'Archevêque;48.2376;3.5626
90042;Évette-Salbert;47.6728;6.7964
90065;Lepuix;47.7797;6.8211
90102;Vescemont;47.7533;6.8527
91100;Bouville;48.4327;2.2799
91174;Corbeil-Essonnes;48.604;2.4688
91533;Saclas;48.3591;2.1136
91560;Saint-Jean-de-Beauregard;48.6651;2.172
93063;Romainville;48.8862;2.4372
94041;Ivry-sur-Seine;48.8124;2.3876
95365;Mareil-en-France;49.0708;2.4169
95427;Montmagny;48.9702;2.3475
95445;Nerville-la-Forêt;49.0906;2.2769
01089;Château-Gaillard;45.973;5.3078
01230;Mantenay-Montlin;46.4294;5.1058
01281;Ornex;46.2774;6.0944
01419;Thoiry;46.2437;5.9653
02214;Contescourt;49.7919;3.2357
02267;Dommiers;49.3303;3.2163
02340;Gauchy;49.8233;3.2881
02343;Germaine;49.8132;3.1195
02420;Lesdins;49.9041;3.3157
02435;Logny-lès-Aubenton;49.8332;4.22
02443;Lucy-le-Bocage;49.0543;3.2768
02485;Missy-aux-Bois;49.3349;3.2462
02553;Nizy-le-Comte;49.5747;4.0304
02676;Saint-Erme-Outre-et-Ramecourt;49.5183;3.8651
02717;Séry-lès-Mézières;49.765;3.423
02748;Trélou-sur-Marne;49.0926;3.602
03128;Huriel;46.3776;2.4828
03158;Haut-Bocage;46.471;2.6811
03237;Saint-Germain-de-Salles;46.187;3.2205
03254;Saint-Pourçain-sur-Sioule;46.3044;3.3053
04036;Brusquet;44.1687;6.3038
04132;Montsalier;44.0289;5.5959
04134;Motte-du-Caire;44.3405;6.0297
04152;Pierrevert;43.8065;5.7228
04207;Sigoyer;44.3215;5.9604
05009;Aspres-lès-Corps;44.8129;6.0008
05169;Sorbiers;44.3619;5.5734
07100;Gravières;44.422;4.0719
07146;Lyas;44.7577;4.5969
07158;Mézilhac;44.8063;4.341
07163;Montselgues;44.5361;4.0027
07222;Saint-Cierge-sous-le-Cheylard;44.9256;4.4546
07231;Saint-Étienne-de-Fontbellon;44.5988;4.3728
07279;Saint-Montan;44.4339;4.6332
07324;Tournon-sur-Rhône;45.0532;4.8142
08100;Champlin;49.8346;4.3271
08106;Charnois;50.1025;4.8317
08173;Flize;49.6962;4.7748
08178;Fraillicourt;49.6654;4.1668
08262;Lucquy;49.5365;4.4759
08340;Poilcourt-Sydney;49.4196;4.0957
08377;Saint-Aignan;49.655;4.8532
08472;Viel-Saint-Remy;49.6318;4.4831
09032;Ax-les-Thermes;42.6873;1.8186
09161;Léran;42.984;1.9176
09184;Mauvezin-de-Sainte-Croix;43.0767;1.2325
09218;Orgeix;42.676;1.8769
09225;Pamiers;43.1235;1.6163
09260;Sainte-Foi;43.126;1.917
09304;Suzan;43.0303;1.432
09327;Ventenac;42.9974;1.7224
10187;Landreville;48.071;4.4664
10291;Plessis-Barbuise;48.5736;3.5866
10360;Saint-Pouange;48.2243;4.0398
10373;Souligny;48.2082;3.9936
10374;Spoy;48.2272;4.614
10377;Thil;48.3412;4.7886
10412;Villechétif;48.3178;4.1497
11026;Baraigne;43.3315;1.8223
11049;Bram;43.2507;2.1105
11125;Embres-et-Castelmaure;42.9298;2.8182
11166;Gourvieille;43.3365;1.7892
11268;Orsans;43.1552;1.9781
11273;Paraza;43.2599;2.8156
11311;Ribaute;43.1077;2.64
11329;Rouvenac;42.9334;2.1469
11330;Rustiques;43.2185;2.4791
11359;Saint-Michel-de-Lanès;43.3262;1.7511
11394;Tourreilles;43.0197;2.1706
11412;Villardebelle;43.0119;2.4061
12048;Campouriez;44.6809;2.6088
12054;Capelle-Bleys;44.303;2.1782
12148;Montbazens;44.4772;2.212
12184;Pomayrols;44.487;3.0586
12236;Saint-Laurent-de-Lévézou;44.2097;2.9377
13013;Belcodène;43.4229;5.5834
13108;Tarascon;43.7935;4.6862
13109;Tholonet;43.5196;5.5071
14033;Auvillars;49.198;0.0743
14346;Juaye-Mondaye;49.2052;-0.69
14620;Saint-Martin-aux-Chartrains;49.3087;0.155
14640;Saint-Pair;49.1653;-0.1863
14648;Saint-Pierre-des-Ifs;49.1149;0.1618
15045;Chaudes-Aigues;44.8491;2.9982
15144;Omps;44.8787;2.2709
15163;Roannes-Saint-Mary;44.8452;2.3978
15247;Valjouze;45.1644;3.0607
15257;Vezels-Roussy;44.8064;2.5825
16035;Beaulieu-sur-Sonnette;45.9264;0.3719
16056;Bourg-Charente;45.6658;-0.2218
16067;Bunzac;45.6992;0.3435
16090;Châteauneuf-sur-Charente;45.5962;-0.0504
16414;Villognon;45.8613;0.1092
16422;Vouzan;45.6004;0.3604
16423;Xambes;45.8245;0.1056
17024;Aulnay;46.0202;-0.348
17229;Mérignac;45.3296;-0.3027
17257;Néré;45.9765;-0.2424
17295;Réaux sur Trèfle;45.4777;-0.38
17364;Saint-Martial-sur-Né;45.5783;-0.3717
17407;Sainte-Soulle;46.1931;-1.0158
17437;Talmont-sur-Gironde;45.5436;-0.9058
17474;Villeneuve-la-Comtesse;46.095;-0.4875
18033;Bourges;47.0745;2.4039
18068;Cogny;46.85;2.6462
19029;Branceilles;45.0077;1.708
19149;Neuville;45.1093;1.8446
19154;Orgnac-sur-Vézère;45.341;1.4611
19284;Viam;45.6187;1.8871
21085;Bligny-le-Sec;47.4484;4.7403
21118;Busserotte-et-Montenaille;47.6629;4.9806
21154;Châtillon-sur-Seine;47.8582;4.5934
21343;Larrey;47.897;4.4252
21374;Maligny;47.0847;4.5054
21402;Menesble;47.7789;4.901
21449;Nan-sous-Thil;47.381;4.3589
21481;Perrigny-lès-Dijon;47.2576;5.0198
21555;Saint-Julien;47.3957;5.1411
21558;Sainte-Marie-la-Blanche;46.9742;4.8923
21571;Saint-Sauveur;47.3581;5.4052
21583;Santosse;47.0065;4.6338
21693;Villedieu;47.9077;4.3843
22146;Mellionnec;48.1677;-3.2885
22154;Morieux;48.5197;-2.6105
22166;Penvénan;48.8161;-3.3007
22174;Pléboulle;48.5945;-2.3348
22295;Saint-Gilles-Vieux-Marché;48.2505;-2.9696
22384;Uzel;48.2806;-2.848
23097;Issoudun-Létrieix;46.0669;2.1654
23137;Mourioux-Vieilleville;46.0789;1.6379
23156;Pontcharraud;45.8623;2.2753
24023;Baneuil;44.8525;0.6939
24064;Brantôme en Périgord;45.3603;0.6463
24272;Minzac;44.9612;0.0303
24337;Prats-du-Périgord;44.6854;1.0666
24416;Saint-Germain-de-Belvès;44.8061;1.0361
25102;Burnevillers;47.3323;7.0209
25124;Charmauvillers;47.2314;6.9172
25223;Éternoz;47.0152;6.002
25246;Fontaine-lès-Clerval;47.4215;6.4703
25254;Fourgs;46.8403;6.416
25429;Novillars;47.2882;6.1304
25459;Planée;46.8422;6.2724
25525;Saint-Point-Lac;46.8093;6.2951
25548;Solemont;47.3452;6.7052
26033;Baume-de-Transit;44.3275;4.8686
26176;Marsanne;44.6393;4.8831
26228;Pennes-le-Sec;44.6364;5.3201
27179;Courbépine;49.1298;0.5639
27187;Criquebeuf-la-Campagne;49.199;0.9978
27299;Gravigny;49.0505;1.1634
27393;Martainville;49.3025;0.3868
27507;Saint-André-de-l'Eure;48.9032;1.2788
27514;Saint-Aubin-du-Thenney;49.016;0.4948
27567;Sainte-Marie-de-Vatimesnil;49.2723;1.5825
28032;Beauvilliers;48.3013;1.6536
28076;Chapelle-Forainvilliers;48.7282;1.4897
28126;Dancy;48.1529;1.4622
28421;Voise;48.4026;1.7086
29008;Beuzec-Cap-Sizun;48.0708;-4.5055
29082;Île-de-Batz;48.7451;-4.0086
29140;Loperhet;48.3832;-4.3138
29181;Plouédern;48.4819;-4.2513
2A008;Albitreccia;41.8603;8.878
2A061;Carbini;41.6756;9.1617
2A285;Sorbollano;41.749;9.1144
2B057;Canale-di-Verde;42.2645;9.5036
2B178;Nonza;42.7888;9.3548
2B223;Pietralba;42.5428;9.1842
2B328;Tox;42.2451;9.4417
30096;Cornillon;44.2188;4.4952
30151;Lussan;44.1669;4.3754
30213;Revens;44.0902;3.2993
30232;Saint-André-d'Olérargues;44.1654;4.4956
30276;Saint-Laurent-d'Aigouze;43.571;4.2421
31003;Aigrefeuille;43.5686;1.5837
31107;Carbonne;43.3017;1.217
31178;Fabas;43.3121;0.8916
31181;Fauga;43.398;1.2942
31396;Nailloux;43.366;1.6131
31407;Paulhac;43.7534;1.5548
31505;Saint-Michel;43.1594;1.0872
31563;Vacquiers;43.7899;1.4847
32052;Bezolles;43.8197;0.3495
32056;Blanquefort;43.6743;0.8109
32158;Isle-Bouzon;43.9239;0.736
32396;Saint-Mézard;44.034;0.5677
33098;Cardan;44.6821;-0.3228
33125;Cissac-Médoc;45.2211;-0.8486
33186;Gensac;44.7943;0.0845
33253;Loupiac;44.6281;-0.2871
33309;Ordonnac;45.3079;-0.8441
33393;Saint-Denis-de-Pile;44.9879;-0.1839
33415;Saint-Gervais;45.0165;-0.4676
33492;Saint-Yzan-de-Soudiac;45.1526;-0.4054
33533;Toulenne;44.5635;-0.2745
34026;Beaufort;43.3037;2.7682
34183;Nissan-lez-Enserune;43.2812;3.112
34211;Poujol-sur-Orb;43.5834;3.0547
34244;Saint-Brès;43.6664;4.04
35294;Sainte-Marie;47.6929;-2.013
35306;Saint-Père;48.5843;-1.9292
35319;Saint-Thurial;48.0334;-1.9402
35343;Tresbœuf;47.8802;-1.5532
36028;Buxerette;46.4951;1.7994
36133;Mouhers;46.5631;1.7797
37032;Bournan;47.0683;0.7315
37259;Tournon-Saint-Pierre;46.7608;0.9472
38023;Avignonet;44.9563;5.6746
38034;Beaurepaire;45.3366;5.0434
38046;Bizonnes;45.4477;5.3784
38166;Flachère;45.3985;5.9622
38283;Oris-en-Rattier;44.9333;5.8848
39001;Abergement-la-Ronce;47.066;5.376
39057;Blois-sur-Seille;46.7467;5.6702
39124;Chaumergy;46.8431;5.4753
39172;Courtefontaine;47.1324;5.7933
39225;Fied;46.774;5.7165
39263;Grozon;46.8894;5.6896
39427;Plénise;46.8163;6.0183
40028;Bastennes;43.6497;-0.7776
40147;Laurède;43.755;-0.79
40153;Leuy;43.819;-0.6526
40226;Pimbo;43.5776;-0.3785
40232;Poudenx;43.5837;-0.5911
40265;Saint-Julien-d'Armagnac;43.9933;-0.1395
41063;Couffy;47.2483;1.4379
41108;Lancôme;47.6535;1.1279
41128;Marolles;47.6519;1.3094
41143;Mondoubleau;47.9851;0.8972
41167;Veuzain-sur-Loire;47.5049;1.1586
41239;Seigy;47.254;1.3834
41266;Valaire;47.474;1.254
42056;Chavanay;45.418;4.7283
43060;Charraix;45.0259;3.5598
43093;Félines;45.2639;3.7532
43171;Saint-Bérain;45.03;3.6301
43186;Saint-Front;44.9729;4.1396
43198;Saint-Jean-Lachalm;44.9427;3.7226
43261;Vézézoux;45.4055;3.3482
44043;Clisson;47.0965;-1.2718
44071;Haute-Goulaine;47.1961;-1.4109
44104;Montrelais;47.4037;-0.9713
44132;Pornichet;47.2624;-2.3158
44137;Prinquiau;47.3744;-2.0178
44178;Saint-Mars-de-Coutais;47.0801;-1.7523
44206;Touvois;46.906;-1.6791
45081;Charsonville;47.9288;1.5744
45083;Château-Renard;47.9264;2.9223
45087;Châtillon-sur-Loire;47.5722;2.7361
45154;Gidy;47.9914;1.8354
45264;Rozières-en-Beauce;47.939;1.7094
45317;Tavers;47.7627;1.5928
46042;Cahors;44.4502;1.4407
46056;Carayac;44.541;1.9226
46068;Cénevières;44.4443;1.7383
46093;Espagnac-Sainte-Eulalie;44.5923;1.8618
46186;Masclat;44.8309;1.3806
46193;Miers;44.8604;1.7038
46224;Pradines;44.4648;1.3892
46235;Reilhac;44.7019;1.7262
46260;Sainte-Colombe;44.7204;2.0124
47188;Montignac-de-Lauzun;44.5694;0.4721
47209;Pont-du-Casse;44.2355;0.6764
47235;Saint-Colomb-de-Lauzun;44.608;0.4781
47328;Saint-Georges;44.4411;0.9271
48013;Badaroux;44.5393;3.5541
49003;Tuffalun;47.2735;-0.332
50230;Hardinvast;49.5771;-1.6464
50362;Moulines;48.5488;-1.0441
50476;Saint-Germain-d'Elle;49.1195;-0.9229
50587;Taillepied;49.3621;-1.5861
51060;Bignicourt-sur-Saulx;48.7556;4.7862
51168;Coolus;48.9127;4.3222
51428;Petites-Loges;49.1319;4.231
51434;Plivot;49.011;4.0769
51486;Saint-Hilaire-le-Grand;49.1724;4.4505
51543;Somme-Bionne;49.0879;4.7172
51587;Vadenay;49.084;4.4173
51614;Verzy;49.1437;4.1606
51618;Vézier;48.8027;3.4527
52124;Chézeaux;47.879;5.6702
52125;Chamarandes-Choignes;48.1029;5.1896
52242;Haute-Amance;47.845;5.5329
52247;Illoud;48.2163;5.5534
52319;Mennouveaux;48.1027;5.4115
52362;Orbigny-au-Mont;47.8864;5.4626
52366;Ormancey;47.9062;5.1782
52504;Varennes-sur-Amance;47.8955;5.6102
52515;Verseilles-le-Bas;47.7583;5.2825
53097;Évron;48.1518;-0.3895
53247;Saint-Pierre-la-Cour;48.1094;-1.0254
53269;Vautorte;48.2979;-0.8229
54084;Mont-Bonvillers;49.3263;5.8441
54195;Flainval;48.6176;6.3978
54369;Millery;48.8154;6.1398
54375;Montauville;48.8958;6.0021
54513;Tantonville;48.4675;6.1365
54590;Viviers-sur-Chiers;49.4657;5.631
55076;Bréhéville;49.3833;5.332
55162;Domremy-la-Canne;49.2972;5.6937
55219;Grimaucourt-en-Woëvre;49.1625;5.5643
55254;Trois-Domaines;48.9705;5.2811
55262;Juvigny-sur-Loison;49.4606;5.3293
55272;Laimont;48.8415;5.042
55368;Naives-en-Blois;48.6673;5.549
56072;Gueltas;48.0918;-2.8118
56131;Meslan;47.9877;-3.4477
56141;Moustoir-Ac;47.8432;-2.8586
57022;Angevillers;49.3878;6.0426
57131;Château-Rouge;49.2839;6.5953
57233;Fraquelfing;48.6356;6.9898
57235;Freistroff;49.2902;6.4822
57260;Grosbliederstroff;49.1552;7.022
57261;Gros-Réderching;49.0693;7.2192
57350;Jouy-aux-Arches;49.0651;6.0871
57389;Lelling;49.0424;6.7116
57390;Lemberg;49.01;7.382
57526;Ormersviller;49.134;7.3351
57575;Retonfey;49.1336;6.3178
57597;Rosselange;49.2664;6.0615
57616;Saint-Julien-lès-Metz;49.1384;6.2087
57674;Tincry;48.9075;6.408
58017;Aunay-en-Bazois;47.1239;3.7191
58025;Béard;46.8686;3.3268
58114;Fléty;46.7982;3.9066
58236;Sainte-Colombe-des-Bois;47.3207;3.1533
58307;Vielmanay;47.2784;3.1102
59049;Bantouzelle;50.0571;3.2259
59058;Beaufort;50.2179;3.9655
59064;Bellaing;50.3658;3.4258
59209;Esnes;50.0955;3.309
59211;Esquerchin;50.3858;3.0068
59318;Houtkerque;50.883;2.583
59322;Iwuy;50.2337;3.3364
59387;Marquette-en-Ostrevant;50.2917;3.2713
59416;Morbecque;50.6767;2.5367
59462;Phalempin;50.512;3.0222
59554;Sars-et-Rosières;50.4465;3.3288
59634;Wallon-Cappel;50.727;2.4816
59645;Wasnes-au-Bac;50.2705;3.253
60068;Béthisy-Saint-Pierre;49.307;2.8021
60135;Cauvigny;49.3027;2.2404
60380;Mareuil-sur-Ourcq;49.1398;3.0722
60436;Mory-Montcrux;49.5953;2.3987
60437;Mouchy-le-Châtel;49.3253;2.2458
60573;Sainte-Eusoye;49.575;2.2509
61011;Aubusson;48.7793;-0.5537
61121;Coulimer;48.4801;0.4606
61143;Damigny;48.4502;0.0709
61172;Fontenai-les-Louvets;48.5328;0.0079
61502;Vidai;48.4603;0.3761
62073;Bailleul-Sir-Berthoult;50.3358;2.8442
62127;Bezinghem;50.5981;1.8508
62176;Bréxent-Énocq;50.508;1.7218
62183;Buire-le-Sec;50.3929;1.8234
62236;Contes;50.4165;1.9621
62312;Estrée;50.4956;1.8039
62396;Guinecourt;50.347;2.229
62572;Metz-en-Couture;50.0623;3.0638
62614;Nielles-lès-Ardres;50.8503;2.0077
62626;Noyelles-lès-Vermelles;50.4912;2.7283
62630;Noyelle-Vion;50.2918;2.5458
62752;Saint-Josse;50.4821;1.6647
62858;Villers-lès-Cagnicourt;50.2254;3.0102
63147;Églisolles;45.4694;3.8711
63154;Espirat;45.7545;3.334
63374;Saint-Martin-des-Olmes;45.5274;3.8048
63422;Solignat;45.5237;3.1859
63429;Ternant-les-Eaux;45.4813;3.1246
63459;Villeneuve-les-Cerfs;46.0192;3.3293
64036;Arbouet-Sussaute;43.3724;-0.9899
64102;Bayonne;43.4923;-1.4653
64126;Bidos;43.1701;-0.6054
64129;Billère;43.3043;-0.3926
64156;Buziet;43.1442;-0.476
64195;Coublucq;43.5383;-0.3637
64478;Saint-Faust;43.2694;-0.4481
64485;Saint-Jean-Pied-de-Port;43.1597;-1.2351
64487;Saint-Just-Ibarre;43.1688;-1.048
64555;Viellenave-de-Navarrenx;43.337;-0.806
65097;Bonrepos;43.1935;0.3823
65134;Casterets;43.316;0.5823
65183;Galan;43.2233;0.4037
65224;Houeydets;43.1541;0.3539
65242;Lacassagne;43.3557;0.1534
65379;Ris;42.886;0.4036
65455;Tuzaguet;43.0835;0.4413
67029;Berg;48.892;7.1447
67084;Dambach-la-Ville;48.3234;7.4272
67194;Herrlisheim;48.7317;7.9099
67223;Innenheim;48.4975;7.5731
67350;Oberschaeffolsheim;48.5915;7.6465
67406;Rohr;48.694;7.5347
67441;Schalkendorf;48.8369;7.5677
68076;Durrenentzen;48.094;7.5086
68094;Folgensbourg;47.5379;7.4419
68152;Illfurth;47.6757;7.2654
68280;Rodern;48.2385;7.3104
68286;Rosenau;47.638;7.543
69176;Soucieu-en-Jarrest;45.6775;4.6927
69191;Saint-Cyr-au-Mont-d'Or;45.8196;4.8184
69203;Saint-Genis-l'Argentière;45.7123;4.4938
70003;Achey;47.5778;5.6071
70069;Betoncourt-Saint-Pancras;47.9165;6.1801
70133;Chargey-lès-Port;47.7295;5.9975
70176;Corravillers;47.8873;6.6423
70242;Fontenois-la-Ville;47.938;6.1763
70248;Frahier-et-Chatebier;47.6602;6.7504
70259;Froideterre;47.7;6.5245
70267;Gevigney-et-Mercey;47.7944;5.9441
70276;Granges-la-Ville;47.5677;6.5666
70334;Marnay;47.298;5.7723
70352;Montagne;47.9245;6.5909
70362;Montigny-lès-Cherlieu;47.7873;5.8168
70386;Neuvelle-lès-Scey;47.7013;5.9408
70409;Pierrecourt;47.643;5.587
70444;Résie-Saint-Martin;47.3117;5.6095
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;47.4748;6.1974
71160;Curbigny;46.3117;4.3153
71171;Dennevy;46.8658;4.6442
71199;Flagy;46.4938;4.6393
71201;Fley;46.6762;4.6396
71272;Malay;46.5665;4.6855
71292;Mellecey;46.8102;4.7579
71349;Petite-Verrière;47.045;4.1667
71367;Ratte;46.6398;5.3051
72070;Chassillé;48.0212;-0.1269
72167;Louailles;47.7829;-0.2383
72194;Meurcé;48.2381;0.2005
72201;Moncé-en-Saosnois;48.2727;0.3885
72383;Vouvray-sur-Huisne;48.0873;0.5548
73020;Arith;45.721;6.0644
73107;Entremont-le-Vieux;45.4628;5.8839
73265;Saint-Ours;45.7559;5.9816
73328;Viviers-du-Lac;45.6502;5.8975
74139;Habère-Lullin;46.2326;6.4623
74146;Larringes;46.3705;6.5892
74293;Veigy-Foncenex;46.2699;6.2681
76052;Bailleul-Neuville;49.8096;1.4216
76082;Bernières;49.6212;0.4779
76196;Criquetot-l'Esneval;49.6368;0.2678
76242;Ernemont-la-Villette;49.4546;1.7118
76339;Hanouard;49.7232;0.6545
76352;Haye;49.4603;1.4491
76413;Martigny;49.8593;1.1456
76541;Roumare;49.5088;0.9698
76588;Saint-Hellier;49.7391;1.1964
76735;Veules-les-Roses;49.8665;0.7851
76745;Villy-sur-Yères;49.9416;1.4579
77037;Bois-le-Roi;48.476;2.702
77048;Bourron-Marlotte;48.3347;2.7023
77086;Chapelle-Gauthier;48.5304;2.8636
77178;Faÿ-lès-Nemours;48.2272;2.6629
77188;Fontaine-le-Port;48.4842;2.7685
77209;Gouvernes;48.8584;2.6945
77289;Melz-sur-Seine;48.5041;3.3968
77291;Mesnil-Amelot;49.0161;2.597
77301;Montceaux-lès-Provins;48.6964;3.4446
77437;Saint-Soupplets;49.0367;2.8013
78133;Chambourcy;48.896;2.033
78140;Chapet;48.9666;1.9402
